AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
17.295145,-2.071046,10.453511,3.101088,-2.708799,2.789428,R3
7.578372,-0.120407,16.405872,2.155447,-5.581977,1.769912,R3
6.69851,-0.354403,16.555435,2.576478,-5.418242,1.847375,R3
9.936753,-0.260409,15.389114,2.784116,-4.782937,2.134088,R3
13.174995,-0.166414,14.222795,2.991754,-4.147633,2.420802,R3
16.413239,-0.07242,13.056475,3.199392,-3.512328,2.707515,R3
19.651482,0.021574,11.890154,3.40703,-2.877023,2.994229,R3
1.692061,-0.350209,15.895049,2.924335,-5.446122,2.505796,R3
-0.449847,-0.691153,15.836191,3.461567,-5.336226,2.706468,R3
4.366896,0.106286,14.181519,3.499818,-4.634229,2.760039,R3
9.18364,0.903726,12.526846,3.538069,-3.93223,2.813609,R3
14.000382,1.701165,10.872172,3.57632,-3.230233,2.86718,R3
18.817125,2.498605,9.2175,3.61457,-2.528235,2.920751,R3
10.858284,-1.770185,16.091358,2.559424,-5.137234,1.778831,R3
12.379086,-2.616986,14.255692,3.034425,-4.830058,2.197177,R3
13.899887,-3.463786,12.420025,3.509427,-4.522881,2.615524,R3
15.420689,-4.310587,10.584357,3.984428,-4.215704,3.03387,R3
16.94149,-5.157388,8.748691,4.459429,-3.908527,3.452216,R3
16.13349,-3.047754,7.693099,4.456005,-2.841862,3.431923,R3
4.725142,-1.853338,16.555626,2.020001,-5.711916,1.959851,R3
5.153067,-2.636899,14.689885,2.373135,-5.408085,2.242862,R3
5.580991,-3.42046,12.824144,2.726269,-5.104254,2.525872,R3
6.008915,-4.204021,10.958404,3.079403,-4.800423,2.808882,R3
6.43684,-4.987582,9.092663,3.432537,-4.496591,3.091892,R3
8.405061,-3.197285,9.022255,3.544316,-3.22948,2.962829,R3
8.281179,-1.910009,11.686525,2.918952,-4.978032,2.448482,R3
8.000363,-2.070328,9.523898,3.281332,-4.795715,2.891707,R3
7.719548,-2.230647,7.361271,3.643713,-4.6134,3.334932,R3
10.17928,0.221404,6.813958,3.623434,-3.54701,3.279407,R3
12.639013,2.673455,6.266644,3.603155,-2.48062,3.223883,R3
15.098746,5.125505,5.719331,3.582876,-1.41423,3.168358,R3
9.001032,-0.278083,15.1329,1.024519,-5.25347,1.995588,R3
7.072889,-1.308945,15.587279,1.49351,-5.116035,2.006822,R3
5.144746,-2.339808,16.041658,1.962501,-4.978599,2.018056,R3
7.086803,-3.352509,14.862262,2.349185,-4.686353,2.222951,R3
9.02886,-4.36521,13.682865,2.735868,-4.394108,2.427847,R3
10.970918,-5.377911,12.503469,3.122552,-4.101862,2.632742,R3
4.395297,-0.730674,16.316086,2.243719,-5.905385,2.084455,R3
7.486441,-1.298236,15.279759,2.44235,-5.528654,2.403068,R3
10.577584,-1.865798,14.243433,2.640981,-5.151923,2.721682,R3
13.668729,-2.43336,13.207106,2.839612,-4.775192,3.040295,R3
16.759872,-3.000922,12.170779,3.038244,-4.398461,3.358908,R3
16.102472,-2.166101,11.780296,3.085998,-3.090551,3.193886,R3
6.253568,0.499188,14.983347,1.620702,-5.605193,2.060236,R3
4.53774,-0.020343,15.191445,2.12036,-5.512372,2.118018,R3
2.821912,-0.539874,15.399544,2.620018,-5.419552,2.175801,R3
6.735037,-0.998326,14.377851,2.816132,-4.934604,2.334711,R3
10.648163,-1.456779,13.356158,3.012246,-4.449656,2.493621,R3
14.561289,-1.915231,12.334465,3.20836,-3.964709,2.652531,R3
5.562591,-1.721591,15.607663,2.599394,-5.359938,1.929718,R3
8.173896,-2.301882,14.215656,2.813757,-4.960268,2.238472,R3
10.7852,-2.882174,12.82365,3.028119,-4.560598,2.547225,R3
13.396505,-3.462465,11.431643,3.242482,-4.160928,2.855979,R3
16.007811,-4.042757,10.039637,3.456844,-3.761259,3.164732,R3
14.970936,-3.134466,9.928474,3.483139,-2.556528,3.08322,R3
6.299214,-2.476276,13.603959,2.886234,-5.028762,2.009815,R3
8.244033,-3.269019,12.258062,3.1057,-4.665136,2.335207,R3
10.188852,-4.061762,10.912167,3.325165,-4.30151,2.6606,R3
12.133672,-4.854506,9.56627,3.544631,-3.937884,2.985992,R3
11.941288,-3.724282,9.589405,3.590778,-2.718168,2.921677,R3
11.748905,-2.594058,9.612539,3.636925,-1.498452,2.857362,R3
9.104317,-2.231767,11.575175,2.854141,-5.239645,2.568378,R3
9.665295,-2.324714,9.44965,3.179102,-4.993896,3.042174,R3
10.226274,-2.41766,7.324123,3.504064,-4.748148,3.51597,R3
12.260356,-0.239014,6.597439,3.463906,-3.599667,3.46296,R3
14.294439,1.939632,5.870754,3.423748,-2.451186,3.409949,R3
16.328522,4.118278,5.144069,3.38359,-1.302704,3.356938,R3
3.648588,0.283176,13.539211,3.075393,-5.006155,2.346387,R3
1.969431,0.433473,12.854844,3.518569,-4.829033,2.604153,R3
5.968311,1.791473,11.139626,3.554668,-4.093845,2.81938,R3
9.967191,3.149473,9.424408,3.590767,-3.358657,3.034607,R3
13.966071,4.507474,7.70919,3.626866,-2.623469,3.249835,R3
17.964951,5.865474,5.993972,3.662965,-1.888281,3.465062,R3
6.57237,1.20283,16.338671,1.71316,-5.335993,1.835526,R3
5.069727,1.288476,15.947545,2.143646,-5.143595,1.932136,R3
3.567084,1.374123,15.55642,2.574132,-4.951198,2.028747,R3
7.204639,2.094055,13.59963,2.74065,-4.282021,2.257424,R3
10.842194,2.813987,11.64284,2.907169,-3.612844,2.486101,R3
14.479749,3.533919,9.68605,3.073687,-2.943668,2.714779,R3
6.085572,-1.827028,16.781883,2.89599,-4.900621,2.013396,R3
9.589602,-2.174758,15.521294,3.086575,-4.331934,2.274185,R3
13.09363,-2.522488,14.260704,3.27716,-3.763247,2.534974,R3
16.59766,-2.870218,13.000113,3.467745,-3.194561,2.795763,R3
20.101688,-3.217948,11.739524,3.65833,-2.625874,3.056553,R3
18.043137,-2.030074,11.601952,3.734713,-1.367128,2.885166,R3
2.737965,-2.950102,15.548662,2.271999,-5.531147,2.397062,R3
0.279945,-3.60818,14.731451,2.818196,-5.424379,2.818562,R3
-2.178075,-4.266258,13.914239,3.364392,-5.317613,3.240061,R3
-4.636095,-4.924336,13.097028,3.910589,-5.210845,3.661561,R3
0.821098,-2.029447,11.401575,3.9744,-4.294733,3.622559,R3
6.278291,0.865442,9.706123,4.038212,-3.378621,3.583557,R3
7.536169,-1.291951,15.192163,2.15264,-5.723627,1.950849,R3
7.501318,-1.374383,13.321956,2.466987,-5.562171,2.281815,R3
7.466468,-1.456816,11.451748,2.781333,-5.400714,2.612782,R3
7.431617,-1.539248,9.581539,3.09568,-5.239257,2.943748,R3
7.396767,-1.621681,7.711331,3.410026,-5.077801,3.274714,R3
9.426758,1.335681,7.386065,3.338235,-4.016902,3.179211,R3
2.635872,0.322879,16.754501,1.336611,-5.580989,1.912756,R3
0.640718,0.115893,15.490229,1.694633,-5.415724,2.19805,R3
-1.354435,-0.091093,14.225956,2.052655,-5.250459,2.483344,R3
-3.349588,-0.298079,12.961683,2.410677,-5.085194,2.768638,R3
-5.344742,-0.505065,11.697411,2.768699,-4.919929,3.053931,R3
0.236092,0.509006,10.078226,2.893449,-3.950827,3.063555,R3
7.072061,-1.370679,14.181229,3.234848,-5.359349,2.07956,R3
6.436125,-1.390212,12.720591,3.610129,-5.229438,2.518603,R3
5.800189,-1.409745,11.259953,3.98541,-5.099526,2.957647,R3
5.164253,-1.429279,9.799316,4.360691,-4.969615,3.396691,R3
8.358609,1.12759,8.839785,4.192783,-3.978404,3.302204,R3
11.552966,3.684458,7.880252,4.024876,-2.987193,3.207716,R3
7.384415,-0.495664,16.203161,1.349647,-5.200217,1.977395,R3
6.087005,-1.479717,14.890924,1.568202,-4.892048,2.2771,R3
4.789595,-2.463771,13.578688,1.786756,-4.583879,2.576805,R3
3.492184,-3.447824,12.266451,2.005311,-4.27571,2.87651,R3
2.194774,-4.431877,10.954214,2.223866,-3.967541,3.176215,R3
4.8887,-3.575895,10.115457,2.376263,-2.856506,3.042212,R3
4.420145,2.243132,16.003784,2.189634,-4.772377,2.224757,R3
7.932809,2.305961,14.416698,2.175509,-4.177656,2.355906,R3
11.445475,2.36879,12.829611,2.161385,-3.582934,2.487054,R3
14.958139,2.431619,11.242525,2.14726,-2.988213,2.618203,R3
18.470804,2.494448,9.655438,2.133136,-2.393491,2.749352,R3
16.868252,2.534729,10.604334,2.317097,-1.080307,2.467212,R3
3.521199,-1.530712,16.480446,1.690649,-5.209596,2.08944,R3
4.646655,-2.552156,15.596542,1.923649,-4.798624,2.170962,R3
5.772111,-3.573599,14.712639,2.156648,-4.387651,2.252484,R3
6.897568,-4.595043,13.828735,2.389648,-3.976679,2.334006,R3
8.023024,-5.616487,12.944832,2.622648,-3.565707,2.415529,R3
9.802153,-4.308726,12.871986,2.748925,-2.16578,2.14357,R3
-1.157959,0.314243,14.474635,2.979584,-5.249206,2.704471,R2
-3.585077,0.274524,12.674728,3.299774,-5.009917,3.137012,R2
-6.012196,0.234805,10.874823,3.619965,-4.770629,3.569554,R2
0.059381,2.163831,8.746999,3.399808,-3.574621,3.506642,R2
6.130958,4.092857,6.619175,3.17965,-2.378613,3.443729,R2
12.202534,6.021883,4.491351,2.959492,-1.182604,3.380817,R2
7.919333,-0.171212,15.612616,2.779818,-5.173052,1.578626,R3
10.956743,0.111016,14.187216,2.825936,-4.608477,1.983286,R3
13.994154,0.393245,12.761816,2.872054,-4.043902,2.387945,R3
17.031565,0.675473,11.336417,2.918172,-3.479328,2.792604,R3
20.068975,0.957701,9.911017,2.964289,-2.914753,3.197264,R3
18.685417,1.433338,10.472941,2.929929,-1.557996,3.041325,R3
2.056936,0.295533,15.631146,3.351762,-4.998563,2.35434,R3
0.343774,0.511144,15.354092,3.787149,-4.766137,2.636407,R3
5.452594,2.216577,13.633362,3.594078,-3.866184,2.736364,R3
10.561415,3.92201,11.912633,3.401007,-2.966231,2.836322,R3
15.670235,5.627443,10.191904,3.207937,-2.066278,2.936279,R3
20.779055,7.332876,8.471174,3.014866,-1.166326,3.036237,R3
9.736098,-0.348274,15.008404,2.613952,-5.215595,1.793309,R3
8.614823,-0.678875,15.252514,3.04914,-5.03384,1.866493,R3
10.706941,-1.301762,13.909025,3.350394,-4.550109,2.193076,R3
12.799057,-1.924649,12.565536,3.651648,-4.066379,2.51966,R3
14.891174,-2.547535,11.222047,3.952902,-3.582649,2.846243,R3
16.983292,-3.170422,9.878558,4.254156,-3.098918,3.172826,R3
7.908378,1.110336,15.893694,0.980887,-5.213544,2.340396,R3
8.530001,-0.05849,14.142511,1.283824,-4.949081,2.443722,R3
9.151623,-1.227316,12.39133,1.586761,-4.684618,2.547047,R3
9.773246,-2.396142,10.640148,1.889698,-4.420155,2.650373,R3
10.394869,-3.564968,8.888966,2.192635,-4.155691,2.753699,R3
11.37042,-2.702175,9.193016,2.379817,-3.02199,2.480569,R3
3.754745,-0.961504,14.422592,1.344778,-4.986743,2.422125,R3
4.254891,-2.077371,13.112329,1.534381,-4.648533,2.546179,R3
4.755037,-3.193238,11.802068,1.723984,-4.310322,2.670234,R3
5.255184,-4.309104,10.491805,1.913587,-3.972112,2.794288,R3
7.308177,-3.456226,10.841841,2.098354,-2.635376,2.465922,R3
9.361172,-2.603349,11.191875,2.28312,-1.29864,2.137556,R3
5.262761,0.633077,16.263573,1.850567,-5.332375,2.026377,R3
3.606869,0.030131,16.516985,2.32744,-5.175468,2.048699,R3
7.109687,-0.7257,15.49472,2.507566,-4.671988,2.191726,R3
10.612504,-1.481531,14.472454,2.687692,-4.168509,2.334753,R3
14.115322,-2.237362,13.45019,2.867818,-3.665029,2.47778,R3
17.618139,-2.993194,12.427924,3.047945,-3.161549,2.620807,R3
-1.304072,2.271527,13.696858,2.396104,-5.350245,2.409466,R3
-2.093361,2.645991,12.880347,2.632276,-5.21591,2.527842,R3
3.481576,3.024382,11.754408,2.677778,-4.174768,2.376788,R3
9.056513,3.402772,10.628469,2.723279,-3.133627,2.225735,R3
14.63145,3.781163,9.50253,2.768781,-2.092486,2.074681,R3
20.206387,4.159553,8.376591,2.814283,-1.051345,1.923628,R3
7.682379,2.785457,17.873484,2.2064,-5.239223,2.05049,R3
5.862307,3.154472,17.624096,2.608417,-5.025773,2.179767,R3
4.042235,3.523487,17.374706,3.010434,-4.812321,2.309044,R3
7.574612,4.663539,15.345237,3.083209,-4.154703,2.520949,R3
11.106989,5.803593,13.315767,3.155984,-3.497086,2.732854,R3
14.639366,6.943645,11.286298,3.22876,-2.839468,2.944759,R3
8.614914,-1.333718,12.927526,2.52269,-4.862122,2.179679,R3
10.32666,-1.87897,11.122183,2.806457,-4.541967,2.503957,R3
12.038405,-2.424222,9.31684,3.090224,-4.221813,2.828235,R3
13.750152,-2.969475,7.511497,3.373991,-3.901658,3.152513,R3
13.826131,-1.396959,7.359093,3.383005,-2.816203,3.118862,R3
13.902109,0.175557,7.206688,3.392019,-1.730748,3.085212,R3
-1.100463,-5.111788,16.628778,2.910369,-4.792919,2.8218,R3
-2.970786,-6.402937,15.351191,3.277914,-4.488584,3.222481,R3
-4.841108,-7.694087,14.073602,3.645459,-4.184248,3.623162,R3
-0.104841,-6.102199,13.203894,3.767856,-2.81345,3.38703,R3
4.631427,-4.510312,12.334185,3.890252,-1.442653,3.150898,R3
9.367695,-2.918425,11.464477,4.012649,-0.071855,2.914766,R3
7.326088,-1.767034,16.034966,0.929804,-5.536989,2.136022,R3
7.680566,-2.947388,14.434297,1.439676,-5.417324,2.357454,R3
8.035044,-4.127743,12.833628,1.949547,-5.29766,2.578886,R3
8.389521,-5.308097,11.23296,2.459419,-5.177996,2.800317,R3
8.743999,-6.488452,9.632291,2.96929,-5.058331,3.021749,R3
10.782457,-4.273537,9.425478,3.228057,-3.958743,2.823843,R3
8.870712,-1.621176,17.157448,2.324974,-5.440159,1.743777,R3
10.266226,-2.278764,15.451847,2.754016,-5.071298,2.011777,R3
11.661739,-2.936353,13.746246,3.183057,-4.702436,2.279778,R3
13.057253,-3.593941,12.040646,3.612099,-4.333575,2.547778,R3
14.452766,-4.251529,10.335045,4.041141,-3.964714,2.815778,R3
14.56225,-2.767815,10.033041,4.055724,-2.766464,2.691324,R3
3.74736,-0.455406,16.330378,2.58567,-5.222704,1.948931,R3
2.141816,-0.120819,15.804063,3.03829,-5.043902,2.275595,R3
0.536273,0.213768,15.277748,3.49091,-4.865101,2.602259,R3
-1.069271,0.548355,14.751434,3.94353,-4.686299,2.928924,R3
3.284802,2.150743,12.872456,3.947175,-3.862665,3.121338,R3
7.638874,3.75313,10.993478,3.950819,-3.039031,3.313752,R3
-1.839109,-3.000576,16.00762,3.925085,-4.369592,2.868327,R3
-4.180434,-3.50515,15.464575,4.362605,-3.974638,3.289467,R3
1.245922,-2.344307,14.00068,4.228109,-2.690744,3.189837,R3
6.672278,-1.183463,12.536785,4.093613,-1.406851,3.090206,R3
12.098634,-0.02262,11.072891,3.959117,-0.122957,2.990576,R3
17.52499,1.138224,9.608996,3.824621,1.160937,2.890946,R3
8.1436,-0.227371,14.919847,2.815667,-5.050041,1.870586,R3
7.371044,-0.344671,14.670713,3.206367,-4.873158,2.035773,R3
10.644393,-0.068623,13.055456,3.354219,-4.29557,2.351396,R3
13.917742,0.207425,11.440198,3.502071,-3.717982,2.66702,R3
17.19109,0.483473,9.82494,3.649923,-3.140394,2.982643,R3
20.464439,0.759521,8.209682,3.797775,-2.562806,3.298266,R3
7.179681,-3.209465,13.843317,1.90213,-5.040731,2.231834,R3
7.151894,-4.380617,12.061977,2.436504,-4.849263,2.476077,R3
7.124106,-5.551769,10.280639,2.970878,-4.657794,2.720319,R3
7.096318,-6.722922,8.4993,3.505252,-4.466325,2.964561,R3
9.402319,-4.890218,8.38019,3.723395,-3.386836,2.786297,R3
11.708319,-3.057514,8.26108,3.941538,-2.307347,2.608032,R3
5.109949,0.689686,16.177559,1.432468,-5.252985,1.991457,R3
3.699211,0.819785,15.535586,1.914113,-5.097148,2.202638,R3
2.288474,0.949885,14.893614,2.395759,-4.941311,2.413819,R3
0.877737,1.079984,14.25164,2.877405,-4.785473,2.625,R3
4.940343,2.385417,12.267807,3.0208,-3.972165,2.739445,R3
9.002949,3.69085,10.283974,3.164195,-3.158856,2.85389,R3
7.474668,-1.277084,16.097652,2.457263,-5.338896,1.805969,R3
9.971791,-1.687418,14.476575,2.73622,-4.934582,2.108934,R3
12.468914,-2.097751,12.855497,3.015176,-4.530268,2.4119,R3
14.966038,-2.508084,11.23442,3.294132,-4.125954,2.714865,R3
17.463161,-2.918417,9.613342,3.573089,-3.72164,3.017831,R3
16.308577,-1.761538,9.718707,3.57122,-2.5514,2.869385,R3
3.56123,-0.76774,14.897134,1.967723,-4.838404,2.61846,R3
3.161386,-1.604718,13.405075,2.188729,-4.572142,2.806569,R3
2.761542,-2.441695,11.913016,2.409734,-4.30588,2.994678,R3
2.361697,-3.278673,10.420958,2.63074,-4.039617,3.182786,R3
5.491048,-2.095394,10.530954,2.778486,-2.805448,2.844288,R3
8.620399,-0.912116,10.640952,2.926233,-1.571278,2.505789,R3
3.33844,2.849455,14.921198,2.250806,-4.677108,2.378626,R3
2.352345,3.050373,14.223908,2.580155,-4.402813,2.530413,R3
6.651619,3.075601,12.330797,2.601203,-3.432364,2.511442,R3
10.950893,3.10083,10.437687,2.622251,-2.461915,2.492472,R3
15.250167,3.126058,8.544577,2.643299,-1.491466,2.473501,R3
19.54944,3.151286,6.651465,2.664347,-0.521017,2.454531,R3
9.508364,3.549057,15.617519,0.490914,-4.978927,2.394298,R3
7.939328,3.181081,15.031215,0.81375,-4.81947,2.509728,R3
6.370293,2.813104,14.44491,1.136587,-4.660013,2.625159,R3
4.801258,2.445128,13.858604,1.459423,-4.500556,2.740589,R3
7.726484,2.890131,12.186822,1.739013,-3.985284,2.824033,R3
10.651711,3.335135,10.515039,2.018604,-3.470012,2.907476,R3
7.778515,-0.797558,16.9846,2.212001,-5.067461,1.844532,R3
10.174513,-1.401121,15.342641,2.408605,-4.599895,2.082289,R3
12.57051,-2.004684,13.700682,2.60521,-4.13233,2.320046,R3
14.966507,-2.608247,12.058723,2.801814,-3.664765,2.557803,R3
17.362505,-3.211811,10.416764,2.998418,-3.197199,2.795561,R3
16.099689,-2.389089,10.433634,3.064193,-2.065651,2.642624,R3
4.563777,1.829207,15.656722,1.56703,-5.501999,2.302341,R3
2.596438,1.800066,15.432013,2.017675,-5.341615,2.393843,R3
0.629099,1.770924,15.207304,2.46832,-5.181232,2.485345,R3
5.013186,2.021391,13.479221,2.57356,-4.505269,2.510137,R3
9.397272,2.271858,11.751139,2.6788,-3.829306,2.534928,R3
13.781359,2.522325,10.023055,2.78404,-3.153344,2.55972,R3
7.257093,-1.776615,16.491405,1.770919,-5.753119,1.767225,R3
9.071779,-2.496164,14.72912,2.070001,-5.366275,2.000023,R3
10.886464,-3.215714,12.966834,2.369084,-4.979432,2.232822,R3
12.701149,-3.935263,11.204548,2.668166,-4.592589,2.46562,R3
14.515835,-4.654813,9.442263,2.967248,-4.205746,2.698419,R3
14.380095,-3.064579,9.137968,3.008979,-2.892422,2.526584,R3
8.855528,1.162584,14.911957,2.168087,-4.577786,1.858088,R3
10.87685,1.620293,13.484015,2.312093,-3.979083,1.961439,R3
12.898172,2.078003,12.056074,2.456098,-3.38038,2.064791,R3
14.919495,2.535712,10.628132,2.600103,-2.781677,2.168142,R3
14.583055,2.910196,11.670031,2.70393,-1.411035,1.9131,R3
14.246614,3.284679,12.711928,2.807758,-0.040392,1.658058,R3
5.213884,1.14657,14.013894,2.62663,-5.362128,2.38127,R3
3.612388,1.413541,13.532574,3.179498,-5.146873,2.612979,R3
2.010891,1.680512,13.051254,3.732366,-4.931616,2.844689,R3
6.034301,2.805499,11.516876,3.836399,-4.206408,3.046401,R3
10.057711,3.930487,9.982498,3.940432,-3.4812,3.248112,R3
14.08112,5.055474,8.44812,4.044466,-2.755991,3.449824,R3
2.774417,1.253133,14.400311,3.286518,-5.305343,2.450746,R3
2.174276,1.779409,13.911362,3.570669,-5.143006,2.806501,R3
6.358531,2.923178,12.62956,3.406098,-4.292297,2.998262,R3
10.542788,4.066947,11.347759,3.241526,-3.441587,3.190022,R3
14.727043,5.210715,10.065959,3.076954,-2.590878,3.381783,R3
18.911299,6.354484,8.784158,2.912383,-1.740169,3.573544,R3
9.899836,-0.343881,16.112827,3.224162,-5.435178,1.876163,R3
12.280006,-0.611779,14.241025,3.583052,-5.042359,2.198579,R3
14.660178,-0.879677,12.369223,3.941942,-4.649541,2.520994,R3
17.04035,-1.147574,10.497421,4.300833,-4.256723,2.84341,R3
19.420521,-1.415472,8.625619,4.659723,-3.863905,3.165825,R3
18.254961,0.262568,7.770614,4.543837,-2.696176,3.096128,R3
3.530824,-2.380425,16.987364,1.693079,-5.788927,1.797373,R3
1.378712,-3.277908,15.547264,2.200914,-5.57863,2.020353,R3
-0.7734,-4.17539,14.107164,2.708749,-5.368334,2.243333,R3
-2.925512,-5.072873,12.667066,3.216584,-5.158038,2.466313,R3
-5.077624,-5.970356,11.226966,3.724419,-4.947742,2.689293,R3
0.603849,-3.139388,10.019884,3.887367,-3.761346,2.573514,R3
0.097674,-1.301084,15.08248,3.336674,-5.032282,2.653249,R3
-1.812447,-1.288379,13.937786,3.785517,-4.826701,3.148884,R3
-3.722569,-1.275675,12.793093,4.23436,-4.62112,3.644518,R3
1.726034,0.578597,11.06427,4.193939,-3.621632,3.650376,R3
7.174637,2.432869,9.335447,4.153519,-2.622144,3.656234,R3
12.62324,4.28714,7.606626,4.113099,-1.622656,3.662092,R3
1.653974,-3.606706,15.668497,3.064605,-4.760483,2.163971,R3
-0.055334,-3.975673,14.483124,3.470892,-4.460687,2.739149,R3
-1.764642,-4.344639,13.29775,3.877178,-4.16089,3.314326,R3
-3.47395,-4.713606,12.112377,4.283465,-3.861093,3.889503,R3
0.791518,-2.072607,9.765559,4.250484,-2.827763,3.947661,R3
5.056987,0.568392,7.418741,4.217504,-1.794433,4.005819,R3
12.447082,-1.338298,15.103383,3.192726,-4.536272,2.157024,R3
15.117455,-1.667339,13.413765,3.526214,-4.056785,2.512649,R3
17.787827,-1.99638,11.724147,3.859702,-3.577298,2.868274,R3
20.458199,-2.325421,10.034529,4.19319,-3.097811,3.223899,R3
18.392662,-1.192116,9.318295,4.168751,-2.000478,3.113652,R3
16.327126,-0.058812,8.602061,4.144312,-0.903146,3.003405,R3
0.683439,-1.447001,15.805262,3.282832,-5.061539,2.555519,R3
-1.073694,-1.31094,14.992047,3.75604,-4.839231,2.973609,R3
-2.830827,-1.174879,14.178833,4.229248,-4.616922,3.391699,R3
2.090651,0.832964,12.562389,4.172674,-3.614064,3.426281,R3
7.012129,2.840807,10.945946,4.116101,-2.611206,3.460863,R3
11.933607,4.84865,9.329502,4.059528,-1.608348,3.495445,R3
5.334869,-2.369224,14.415537,2.287057,-5.715488,2.220372,R3
4.787053,-2.517326,12.770348,2.770169,-5.57655,2.611187,R3
4.239237,-2.665428,11.125159,3.253282,-5.437612,3.002002,R3
3.691421,-2.813531,9.47997,3.736394,-5.298674,3.392817,R3
7.610778,-0.126868,8.303585,3.722916,-4.157855,3.283702,R3
11.530136,2.559796,7.127201,3.709438,-3.017037,3.174587,R3
0.483894,-2.226828,13.918831,2.076134,-5.25705,2.901809,R3
-2.073658,-2.987514,13.275713,2.514199,-5.186551,3.249669,R3
-4.631209,-3.748199,12.632596,2.952263,-5.116053,3.59753,R3
0.704389,-1.963888,11.462235,2.994235,-4.280096,3.526244,R3
6.039988,-0.179577,10.291876,3.036208,-3.444139,3.454958,R3
11.375587,1.604734,9.121515,3.07818,-2.608183,3.383673,R3
7.025316,-3.201043,13.275043,2.648161,-5.158525,2.030875,R3
8.687222,-3.594791,10.796485,2.921165,-4.812867,2.363883,R3
10.349128,-3.98854,8.317926,3.194168,-4.467209,2.696892,R3
12.011033,-4.382289,5.839367,3.467172,-4.121551,3.0299,R3
12.639401,-1.810694,5.425054,3.425256,-2.882506,2.941411,R3
13.267769,0.760901,5.010741,3.383341,-1.643461,2.852921,R3
4.560476,0.45558,14.757572,2.553999,-5.183157,2.496828,R3
3.231073,0.146413,14.556585,3.041404,-5.051649,2.704183,R3
7.221801,0.221966,12.924685,3.118595,-4.414913,2.848326,R3
11.212529,0.297518,11.292786,3.195786,-3.778176,2.992469,R3
15.203257,0.37307,9.660885,3.272976,-3.141439,3.136612,R3
19.193985,0.448623,8.028985,3.350167,-2.504703,3.280755,R3
6.748595,-3.474355,16.341755,3.617184,-5.338713,1.937163,R3
8.798973,-3.533918,14.727858,3.928387,-4.888291,2.307714,R3
10.84935,-3.593481,13.11396,4.23959,-4.437869,2.678264,R3
12.899727,-3.653044,11.500064,4.550793,-3.987447,3.048814,R3
14.950105,-3.712607,9.886167,4.861996,-3.537025,3.419365,R3
14.435392,-1.969554,9.310538,4.733183,-2.189612,3.208377,R3
7.846047,-1.939665,15.169992,1.008688,-5.40639,2.141239,R3
7.867351,-3.386813,13.636409,1.475455,-5.08252,2.381636,R3
7.888655,-4.83396,12.102825,1.942221,-4.75865,2.622034,R3
7.909958,-6.281108,10.569241,2.408988,-4.43478,2.862431,R3
7.931262,-7.728255,9.035657,2.875754,-4.110909,3.102828,R3
9.184795,-5.6227,9.120094,3.125454,-2.922391,2.913052,R3
1.955842,-2.328383,14.443852,2.479517,-5.526802,2.42194,R3
0.516411,-2.590786,13.169958,2.968875,-5.307283,2.831986,R3
-0.923019,-2.853188,11.896065,3.458232,-5.087764,3.242033,R3
-2.36245,-3.115591,10.622171,3.94759,-4.868244,3.652079,R3
2.257766,-0.591833,9.159204,3.944549,-3.76572,3.593491,R3
6.877982,1.931926,7.696236,3.941508,-2.663196,3.534902,R3
3.046088,-0.471211,16.746969,3.471993,-5.255079,2.230452,R3
7.06282,-0.539601,15.591373,3.560579,-4.654397,2.381703,R3
11.079553,-0.607992,14.435779,3.649164,-4.053714,2.532954,R3
15.096286,-0.676383,13.280184,3.73775,-3.453032,2.684205,R3
19.113018,-0.744774,12.124588,3.826335,-2.85235,2.835456,R3
17.863012,-0.038553,11.789985,3.788507,-1.568596,2.638023,R3
0.360647,0.622454,16.071339,2.090547,-4.793123,2.743156,R3
-2.236066,0.2936,15.212559,2.46475,-4.450106,3.021549,R3
-4.832779,-0.035255,14.353781,2.838954,-4.107088,3.299941,R3
0.432081,0.702903,12.788485,2.908302,-3.063892,3.231629,R3
5.69694,1.44106,11.223188,2.97765,-2.020695,3.163318,R3
10.9618,2.179218,9.657892,3.046998,-0.977499,3.095006,R3
9.521416,-0.769359,14.525699,1.133645,-5.784117,2.093416,R3
7.167728,-1.783206,14.852506,1.583174,-5.572111,2.093737,R3
6.989264,-3.017973,13.011147,1.960914,-5.300694,2.389412,R3
6.810799,-4.25274,11.169788,2.338655,-5.029276,2.685087,R3
6.632334,-5.487507,9.32843,2.716395,-4.757859,2.980762,R3
6.453869,-6.722274,7.487071,3.094136,-4.486442,3.276437,R3
7.349166,-3.233997,11.562407,1.917302,-5.040401,2.453958,R3
7.477706,-3.930742,9.584348,2.396561,-4.846373,2.70895,R3
7.606247,-4.627486,7.606288,2.875821,-4.652344,2.963942,R3
9.781578,-2.616001,7.036703,3.107814,-3.518784,2.758635,R3
11.95691,-0.604516,6.467118,3.339808,-2.385224,2.553328,R3
14.132242,1.406969,5.897533,3.571801,-1.251664,2.348021,R3
4.334,1.972801,16.597105,2.203522,-5.074164,2.1042,R3
3.464861,2.021171,15.997412,2.682204,-4.837097,2.260007,R3
2.595723,2.069542,15.397718,3.160885,-4.600029,2.415814,R3
6.989225,2.876248,13.422215,3.352111,-3.766364,2.511958,R3
11.382727,3.682954,11.446711,3.543337,-2.932698,2.608101,R3
